E,pt,eta,phi
126458.0,29922.0,-2.11882,-0.458038
1014340.0,578755.0,1.15938,1.81326
73004.5,39607.3,1.21368,-1.16257
80315.5,26079.6,1.7886,2.78125
527487.0,383100.0,-0.828331,2.36204
662230.0,35721.0,3.61217,2.81069
675831.0,510254.0,-0.783895,0.484401
191405.0,167897.0,0.514964,-0.568604
1206740.0,1108360.0,-0.384006,2.78013
597482.0,595759.0,0.0466969,0.730873
534250.0,98741.0,2.3725,-1.00566
710740.0,414475.0,1.12102,0.590638
741358.0,545224.0,0.807277,0.664752
1207260.0,219028.0,2.39159,-2.36944
817569.0,475633.0,1.13654,-1.12535
865649.0,825289.0,-0.287066,-0.103345
56539.2,33290.7,-1.11091,0.515447
505820.0,232149.0,-1.41176,-0.768916
182697.0,93558.7,-1.28331,-0.13333
1203090.0,63807.4,-3.6292,-2.7153
600958.0,248434.0,1.52584,1.42821
51140.3,34115.9,-0.945122,-2.60512
440624.0,280957.0,-0.999501,-0.989786
1032010.0,132901.0,2.73849,0.235746
27870.8,25234.1,-0.390163,2.92804
802297.0,637666.0,-0.693018,1.35378
935873.0,167935.0,-2.4026,-0.307534
123753.0,58579.8,-1.37471,2.25705
613037.0,236741.0,-1.59855,-0.268398
108365.0,72840.1,0.949181,-1.53005
225740.0,25101.0,2.88599,1.36702
156224.0,152161.0,-0.222571,-1.83395
74607.4,25315.3,1.73795,-2.19603
974338.0,441273.0,1.42705,-1.65775
64018.1,39391.3,-1.05089,0.458882
38748.1,32607.8,-0.56779,0.157794
1900780.0,589178.0,-1.83513,-1.48211
93623.2,53093.4,-1.15746,1.41974
104104.0,23184.2,2.18155,0.446742
606830.0,201634.0,-1.76582,-1.99247
63370.0,48042.5,-0.770927,-1.70519
70719.7,23734.8,1.74852,1.28872
207869.0,131693.0,-1.02734,-2.71298
79403.6,71800.5,0.422971,-3.11883
259517.0,50181.2,-2.32649,1.10489
987941.0,427600.0,1.47994,-0.563225
648964.0,622187.0,0.247145,3.1313
90043.2,64047.7,-0.859556,-0.484154
368505.0,228097.0,1.0583,0.296305
259247.0,215277.0,0.620718,-0.583173
55637.3,23605.3,1.4987,1.05017
791765.0,82940.4,-2.94628,-1.29447
618035.0,327038.0,-1.24907,-2.54558
57462.9,50403.7,-0.513674,2.55272
769186.0,402150.0,1.26223,-0.52903
94933.0,94008.7,-0.135429,2.59378
606046.0,597792.0,-0.0260365,-3.02113
105157.0,69284.4,0.97521,0.0787821
36616.4,31039.7,0.56932,1.44877
1081260.0,557746.0,1.27636,2.56702
624250.0,587461.0,0.348845,1.26827
172472.0,129015.0,0.740277,0.0439653
761793.0,689503.0,0.427663,1.02674
176420.0,85572.4,-1.3515,2.39631
1520730.0,197089.0,-2.73193,2.69124
51352.2,43427.0,0.554255,1.99505
49150.0,33212.4,-0.913074,1.82231
514164.0,504042.0,-0.15987,-2.17967
877674.0,857052.0,0.0119159,0.572787
1078060.0,1018360.0,-0.324463,2.74091
961190.0,51615.1,3.61671,-0.324667
300106.0,277661.0,0.391745,1.29265
933389.0,134164.0,-2.62753,2.61364
199003.0,48069.6,-2.0978,2.00368
223973.0,27183.8,-2.79762,-0.345229
929782.0,898066.0,0.235918,2.76987
36300.1,32688.6,-0.402978,2.41886
115143.0,93937.2,0.62144,-2.9286
447014.0,354219.0,0.699785,-2.1632
172440.0,158111.0,0.405863,-0.693368
86834.4,41469.4,-1.36472,1.08913
132041.0,36929.2,1.94453,2.68754
471244.0,461046.0,0.168398,1.48564
595598.0,235795.0,-1.57599,-1.36971
67317.9,44145.3,-0.982142,-2.90823
534602.0,533804.0,-0.0355777,-0.121045
938098.0,666243.0,-0.873225,-1.00665
432328.0,151852.0,1.70636,-0.228453
224058.0,219674.0,-0.119273,-1.32428
808915.0,575773.0,0.866753,-0.460037
904862.0,201232.0,2.18358,-2.58699
140589.0,93468.4,-0.933799,-2.10188
153894.0,89414.4,-1.12861,-0.0487352
808587.0,801626.0,0.128951,-1.59667
106666.0,65738.2,-1.06036,0.75846
55728.6,51509.1,-0.385789,3.05509
88531.0,87444.7,-0.0818072,-2.82665
236785.0,178923.0,-0.780605,-0.597978
82332.9,42921.6,-1.26478,-2.52502
24375.8,24243.4,0.0756151,2.98895
291901.0,24374.0,-3.17403,1.29882
135018.0,108375.0,-0.669762,0.447488
306904.0,170213.0,-1.19006,0.629091
40353.2,37488.9,0.300632,2.9657
223404.0,217360.0,0.153685,0.961982
651930.0,291003.0,-1.44303,-0.0750572
527160.0,469964.0,-0.482319,-3.05346
228113.0,55240.7,-2.09546,-2.46542
241814.0,133368.0,1.18042,2.82547
359041.0,179745.0,-1.31411,-1.14988
689361.0,422784.0,-1.06995,1.16113
134322.0,42634.9,1.8116,-2.55968
37544.1,31658.0,0.583665,3.03801
1939330.0,764214.0,1.583,-2.58848
517966.0,427593.0,0.630297,2.65798
155281.0,129724.0,-0.601542,0.857743
58384.3,56802.7,-0.181557,2.29934
1184780.0,778389.0,-0.97983,-2.21933
200369.0,29221.6,-2.61215,-1.09547
642191.0,352376.0,-1.20686,-1.82759
278047.0,272420.0,-0.183752,3.07869
496976.0,466962.0,-0.348429,0.487158
350362.0,267775.0,-0.764801,2.16411
45539.7,34298.6,-0.756929,-0.512959
78231.6,66610.3,0.570669,0.954204
273577.0,37628.0,-2.67208,2.48717
1795310.0,525926.0,1.89826,1.61212
480903.0,59879.1,2.77209,-2.76471
249936.0,46673.0,-2.36029,2.4809
1140260.0,605944.0,1.24527,-1.35869
226529.0,26251.0,-2.84409,-2.37026
131050.0,45861.3,-1.70773,-2.2662
739739.0,335017.0,-1.42845,1.68527
107193.0,72160.4,-0.934459,1.88663
100619.0,37136.5,-1.64689,1.5041
372670.0,97459.7,2.01587,-0.842833
103293.0,69706.3,-0.92821,1.55163
1203520.0,659332.0,1.20696,0.101098
593284.0,480893.0,-0.664204,2.85319
47260.6,46707.9,-0.0823135,-1.48984
1108560.0,207919.0,2.35754,2.22001
118925.0,45109.0,1.62007,0.694141
542985.0,218212.0,-1.55789,1.48275
90855.2,48529.1,1.2328,-2.18339
728040.0,200948.0,1.95905,2.7274
321742.0,317391.0,0.0225103,-2.75224
81859.6,79140.9,-0.0590312,0.154551
948283.0,237729.0,-2.06044,2.59068
140917.0,122901.0,0.488853,0.650591
1056840.0,948628.0,0.471805,-2.9306
40650.0,37627.7,-0.376172,-2.46114
153997.0,31602.3,2.26573,-1.41798
591662.0,26254.7,3.80766,-0.333491
1051650.0,168115.0,-2.52013,-0.386124
169519.0,167346.0,-0.125502,0.279514
541893.0,214706.0,1.56988,-1.77088
147488.0,114228.0,0.745086,1.59598
431409.0,313520.0,0.836085,0.335305
221659.0,88214.8,-1.57125,-1.35836
1195970.0,521429.0,1.47137,-0.922985
263930.0,107796.0,-1.54226,-2.32217
241362.0,86421.0,-1.684,-2.13275
2034440.0,799557.0,1.58548,-1.47035
50892.3,45208.2,0.464057,-1.23385
88600.0,86217.4,-0.0517129,1.3944
780414.0,488722.0,-1.02874,-3.1204
364532.0,51941.7,2.63647,2.22078
185235.0,74244.2,-1.55952,-3.07429
894341.0,620203.0,0.905961,0.847506
950363.0,671768.0,-0.880378,1.91566
1388280.0,945290.0,0.933151,2.63649
295856.0,58223.0,-2.30803,-2.37985
92175.6,87486.3,-0.22904,-1.27789
43343.9,42687.6,-0.124572,-1.00062
342782.0,342461.0,0.0372125,2.0543
347490.0,321023.0,-0.361979,2.82827
272754.0,270860.0,-0.0421634,-2.73619
540316.0,328682.0,1.07572,2.154
873308.0,829079.0,0.322548,-2.35955
208351.0,63491.0,1.85582,1.91374
656806.0,24226.4,3.99273,-1.73043
855490.0,849744.0,-0.0104694,0.434192
942995.0,930430.0,-0.122901,-0.93928
360126.0,314176.0,0.509369,-2.15261
742415.0,287395.0,1.60032,-2.62119
663511.0,481686.0,-0.836247,1.68828
59595.6,55593.1,0.357405,-1.46644
721070.0,589680.0,0.654138,1.96576
693647.0,641512.0,-0.38532,-1.9677
492868.0,475237.0,-0.234704,-2.10468
151488.0,56179.2,1.64809,0.0652254
428404.0,399366.0,0.368406,2.71513
246334.0,25306.3,-2.96576,-1.70925
2463570.0,582978.0,-2.11963,2.664
1542660.0,571991.0,1.64263,1.52251
1021030.0,48108.6,-3.74762,-1.62696
271231.0,48130.3,2.41284,-1.12123
31532.9,23909.5,-0.771055,1.66961
527517.0,322619.0,1.07149,-0.99421
817814.0,698010.0,0.576543,-1.45999
962177.0,73059.1,-3.26956,-2.67047
279127.0,76920.0,1.96178,0.596211
1283970.0,1169230.0,-0.405797,1.5265
63955.7,61951.2,0.187703,2.89447
1348030.0,393842.0,1.90046,-2.61509
114288.0,58925.7,1.27975,-2.85671
770974.0,383121.0,1.31644,-1.42212
648351.0,126221.0,2.31884,2.18088
44473.6,42123.8,0.289059,0.107073
793963.0,35803.1,-3.79162,1.34111
73748.3,58416.5,0.670265,-2.41374
558479.0,300022.0,1.22869,0.900615
46052.1,43630.7,0.0185174,-2.94744
382660.0,354295.0,-0.376224,-1.53834
452921.0,41522.4,-3.08019,-0.0755568
1015260.0,491506.0,1.35044,2.95421
274076.0,272153.0,0.103488,-2.22843
80102.0,25353.6,1.81191,-1.61011
78758.6,75564.0,-0.219458,1.60614
595384.0,280793.0,1.38308,2.65691
594440.0,588293.0,-0.00888556,-0.366165
1389370.0,819644.0,1.1099,0.804049
54455.3,53302.7,-0.00663457,0.152582
612653.0,386737.0,1.02738,-1.86513
134374.0,64491.3,-1.36042,1.45794
1184410.0,790038.0,0.957593,1.37884
426178.0,92537.0,-2.20802,3.03659
39416.4,27309.1,0.874302,2.37477
234947.0,140973.0,-1.09569,1.51912
820474.0,24012.1,4.22425,1.84391
589460.0,243325.0,1.52871,-1.14576
1008410.0,646837.0,1.01065,-1.91587
35573.9,33189.3,-0.338884,1.42144
37277.2,24028.4,0.99136,-2.11176
41300.5,29840.9,0.841297,2.75656
179726.0,176057.0,-0.172351,0.469904
96446.5,89826.3,-0.297914,-1.07153
431587.0,402098.0,-0.336741,-0.452596
320970.0,212564.0,0.967684,3.08022
149750.0,66791.0,1.43703,2.36444
178778.0,126198.0,-0.875012,-0.806576
1517310.0,239704.0,-2.53186,2.37161
696332.0,489259.0,-0.887759,-1.00427
81330.8,33795.1,-1.52012,-1.54255
420105.0,144344.0,-1.72976,3.01756
119070.0,92585.8,-0.727123,-2.52897
1696360.0,663365.0,-1.59018,-1.13684
415512.0,326947.0,0.715066,-0.463207
342917.0,338636.0,-0.144728,0.0823739
208204.0,196844.0,-0.224408,-1.05947
414555.0,127983.0,1.84101,-2.50743
265030.0,93588.3,-1.69984,-0.624041
295549.0,258503.0,-0.490416,2.66957
29088.2,26495.1,0.438899,-2.5711
1014250.0,250242.0,2.07687,1.48179
268339.0,64600.6,2.10015,2.07592
456446.0,345646.0,-0.776856,-2.92778
456695.0,76529.3,-2.47197,-2.52017
202687.0,27307.2,-2.69231,2.27421
38292.5,35774.3,0.341111,2.20927
146706.0,34049.9,-2.13705,0.958212
1236030.0,973842.0,-0.714471,2.90207
238340.0,213740.0,0.465587,1.84125
1158150.0,733310.0,-1.02556,-2.22564
260541.0,160314.0,1.05896,-1.11914
769415.0,761905.0,0.129406,0.990096
82847.6,31897.6,-1.60434,1.54341
397721.0,23737.7,-3.51084,2.28585
47575.6,27976.2,1.12167,-2.40147
108558.0,30985.3,1.92343,-2.83342
1734680.0,326605.0,-2.35395,0.302187
1093130.0,656144.0,-1.09605,0.255568
27318.1,24819.6,0.410747,-0.981894
829981.0,547565.0,-0.974201,0.584197
438397.0,56459.3,2.73844,2.15134
26744.9,25416.1,-0.305025,-2.57903
1251330.0,413945.0,1.76983,-1.56558
183190.0,175281.0,0.232896,-2.97723
68273.4,23975.7,1.70084,-2.0728
37221.0,36450.8,0.0780397,2.67275
67036.4,66791.0,-0.0165333,2.37573
566849.0,304296.0,1.22726,-2.23655
361378.0,272100.0,0.776684,-2.34414
126040.0,44019.2,1.71217,-2.49921
322735.0,316249.0,0.128074,0.358271
158863.0,29627.8,2.36316,-2.32285
1569340.0,476474.0,1.86033,-1.40431
248124.0,150321.0,1.08324,-1.75881
349693.0,184534.0,-1.24481,2.70778
306073.0,132017.0,1.47836,-0.309221
757447.0,579420.0,-0.761905,-1.6577
210621.0,47105.5,-2.17652,0.0163045
597936.0,570274.0,-0.254674,1.62959
1077190.0,366745.0,1.73935,0.765559
522798.0,465417.0,-0.462861,0.498941
74651.7,74137.4,-0.0275761,-0.500432
798832.0,41523.3,3.64928,-1.42818
959328.0,25049.2,-4.33834,3.1104
399178.0,164233.0,-1.53285,-0.816768
356029.0,300815.0,-0.576135,2.81734
345698.0,23151.3,-3.39543,-1.00306
946494.0,651349.0,-0.898959,0.803011
789428.0,618210.0,-0.725243,2.67839
3158230.0,1201320.0,1.62099,-1.67058
467168.0,463422.0,0.00531898,-1.66404
80632.9,79325.5,-0.138258,0.51596
119349.0,77840.5,0.980509,3.05211
757003.0,453303.0,1.10038,2.20819
243130.0,241206.0,-0.0860339,1.37856
587661.0,573916.0,-0.183527,-0.485735
299141.0,156162.0,1.26407,-1.90027
31645.7,30550.4,-0.208648,0.277606
477020.0,48084.0,2.98485,0.547249
1066160.0,79681.3,3.2854,2.80901
126754.0,83250.4,0.976047,1.66861
593291.0,452492.0,-0.767584,2.18671
582149.0,23932.5,-3.88419,-2.6582
175735.0,116755.0,-0.96519,-3.06617
505564.0,51356.0,2.97719,2.92386
28614.2,27203.0,-0.302809,-0.898633
523190.0,510252.0,0.21854,1.08612
334311.0,228264.0,-0.924784,-1.22707
423817.0,400216.0,-0.297225,-0.257551
163941.0,62672.4,-1.61173,-1.75762
1119150.0,640281.0,1.15455,-1.0888
773179.0,646789.0,-0.608787,0.501668
123424.0,75852.3,-1.05857,2.38331
1945120.0,764348.0,1.58554,0.220109
671902.0,579793.0,0.550387,2.55096
844540.0,443879.0,-1.25757,-0.460728
324529.0,264933.0,0.620736,-1.8071
859194.0,502351.0,-1.12818,1.86325
171649.0,103120.0,1.09258,-1.62131
81930.7,23253.5,-1.92974,-2.62763
3352350.0,368244.0,-2.89874,-0.505925
157449.0,95221.1,-1.08344,-0.439874
982985.0,547722.0,1.18801,1.03066
488143.0,372881.0,0.766875,2.69338
118612.0,47241.3,1.56771,1.34122
82921.8,79169.3,0.294734,1.63734
870869.0,648756.0,0.803514,-3.02834
37656.2,28302.0,-0.781621,3.03741
301250.0,91276.3,-1.8629,2.66282
594639.0,73436.0,2.78011,-1.42856
815342.0,479053.0,-1.12373,-1.80376
191532.0,46246.0,-2.09862,1.40853
228603.0,70472.1,-1.84296,-1.67917
214452.0,132445.0,1.05482,-0.243781
137946.0,129687.0,0.318464,-2.62641
1501550.0,576917.0,1.6096,0.0304621
94249.2,81885.0,-0.519623,-2.73232
1493610.0,167954.0,2.87503,1.514
54595.2,41399.7,0.736051,-0.494162
405948.0,150873.0,1.64551,1.59616
28574.3,25220.7,0.45294,0.816634
376410.0,282896.0,-0.785108,-2.44009
503274.0,203774.0,1.55265,0.95912
65328.7,49667.5,-0.767298,1.52897
357473.0,231376.0,-0.994716,0.178481
149378.0,25291.3,-2.4605,2.18859
97362.0,95869.7,-0.141069,1.98531
889165.0,848346.0,-0.307841,0.376662
1182470.0,521469.0,-1.45847,-0.800112
36731.2,36015.4,0.0149412,3.11982
89013.5,83359.6,-0.109443,-2.84349
276003.0,247132.0,0.469595,-2.29909
278998.0,192621.0,-0.904895,-0.451785
90717.8,24767.1,-1.96946,0.551276
361122.0,173736.0,-1.35992,-2.13944
478827.0,449552.0,0.354148,-0.920607
702368.0,342289.0,1.34575,-2.14792
944083.0,566547.0,1.09476,-0.432542
211587.0,161148.0,0.75514,-2.62084
378119.0,252400.0,0.959305,1.99669
107263.0,29986.3,1.94465,-0.948875
619697.0,590488.0,0.230475,-1.35403
177667.0,42889.1,2.09906,0.459163
939153.0,586282.0,1.04546,-1.54012
80088.9,77277.6,0.258319,1.43539
139171.0,26461.4,-2.34345,-2.77233
101926.0,42915.1,1.50163,-0.136495
55271.6,37206.5,0.942014,-1.4286
149401.0,138793.0,-0.327695,2.92226
272184.0,258185.0,0.127735,-0.593263
95671.5,38428.9,1.55933,-2.39981
558098.0,392760.0,0.886038,-1.66827
68818.4,66669.9,-0.208031,-3.097
1190730.0,24327.0,-4.58376,-1.98123
277893.0,87311.1,-1.81694,-1.98452
138699.0,26861.7,2.32418,-2.84795
540778.0,307325.0,1.15839,1.87037
209211.0,62176.4,-1.88221,-1.2213
31903.3,29555.0,-0.259973,0.0761966
166658.0,122126.0,0.823317,0.601431
245310.0,72760.5,-1.8833,0.723055
277597.0,106076.0,1.61411,-1.65614
709507.0,630620.0,0.491351,2.67367
46723.2,40437.7,0.523584,1.22989
93499.5,43883.9,-1.38347,-0.396162
202266.0,31854.1,-2.53435,-0.19647
370775.0,196846.0,-1.23565,-2.44781
354790.0,51541.2,2.61667,1.50711
311911.0,206096.0,-0.973364,0.361092
752670.0,171107.0,2.16041,0.075548
224435.0,147330.0,0.974977,-1.96125
103370.0,30977.6,1.87394,0.415926
409478.0,210558.0,-1.28164,-1.53634
575265.0,531627.0,0.373129,0.787888
88267.9,65553.1,-0.801573,-0.685755
1024390.0,141950.0,2.66414,2.48366
294549.0,125340.0,1.49737,0.142313
52378.9,35592.6,-0.927429,0.885912
168353.0,57030.6,1.74136,1.25451
629067.0,614812.0,-0.186234,-0.945932
125107.0,85508.4,-0.92508,0.416976
819570.0,636144.0,-0.740716,-0.375535
357900.0,23292.9,-3.42408,0.239931
93198.7,25517.0,1.96482,-1.39496
146599.0,75333.1,1.28225,-1.84131
172503.0,53036.4,1.84651,-1.12617
534704.0,165251.0,-1.84094,-2.83112
39988.8,38797.0,0.168428,0.961262
642652.0,65865.2,-2.96814,-2.8623
886450.0,49790.2,3.57173,0.793925
455616.0,399386.0,-0.49774,2.24335
1526950.0,170182.0,-2.88417,1.15088
584866.0,390535.0,0.939868,1.14158
46788.5,26833.6,-1.14836,-2.14086
238574.0,186120.0,0.710576,-0.347457
879656.0,192898.0,2.19706,-1.11929
249010.0,102012.0,1.53926,-1.77675
432893.0,347340.0,-0.683334,-1.13556
133469.0,92854.4,-0.896644,1.61821
47639.5,23854.3,-1.31034,1.96506
282505.0,278129.0,0.0638204,1.98167
113306.0,80465.7,-0.874924,1.35143
174701.0,28962.2,-2.481,-2.05708
33017.1,28002.8,0.524099,2.36004
484601.0,33659.1,-3.35897,-3.00365
655067.0,557267.0,-0.582853,-2.92465
178973.0,77175.1,-1.48064,1.04184
232894.0,73663.2,1.81727,0.253032
93573.7,23488.2,2.05717,-0.0327391
1029110.0,1016640.0,0.135353,3.10231
638028.0,196282.0,1.84704,0.476335
245895.0,207288.0,0.596156,-0.422806
731888.0,629898.0,-0.538511,-1.11309
1809490.0,91711.5,-3.67462,-0.14849
41769.4,33283.2,-0.685766,2.07104
492458.0,459340.0,0.372103,-2.9527
107899.0,84295.7,-0.729066,-1.14532
498205.0,25878.7,3.64991,0.134122
321506.0,318776.0,0.00890834,-0.11342
58262.6,29524.3,1.29228,1.24411
334224.0,263964.0,-0.660308,-2.74372
40054.9,33707.4,0.587703,-2.21413
768007.0,666857.0,0.523488,0.242102
111138.0,49477.3,-1.44662,2.60966
1686180.0,136292.0,-3.20679,2.50389
210169.0,143526.0,0.929087,2.05454
201243.0,168989.0,-0.592797,-0.360592
980303.0,597991.0,-1.06899,-0.0285101
877717.0,665124.0,0.76933,2.04338
1498350.0,1304100.0,0.531765,-1.33315
204968.0,188429.0,0.397923,-2.69056
577401.0,133539.0,-2.14173,-0.508773
94486.8,86986.2,0.375891,0.60554
373894.0,203212.0,-1.21644,-1.95303
630137.0,531798.0,-0.591862,-0.928928
176660.0,175351.0,-0.0391547,-0.0785546
544911.0,503523.0,0.353966,-2.24467
1326240.0,900251.0,-0.913238,-2.76201
186930.0,140373.0,0.754232,0.694
137335.0,34571.0,2.05241,-1.81426
172369.0,59582.2,-1.72202,-0.73921
304565.0,233926.0,0.753389,-2.94824
1091920.0,894348.0,-0.650876,0.919698
45395.9,28646.4,1.02929,1.31476
962454.0,261242.0,1.97683,0.0358003
426582.0,411056.0,0.263176,0.848081
40220.3,26787.6,0.957266,-1.98819
43703.4,28705.8,0.96982,-2.39006
193893.0,69116.0,-1.68962,2.18403
282140.0,138311.0,-1.33766,2.31865
49112.6,47693.3,-0.181285,0.870132
104521.0,27077.4,2.02458,0.428593
345536.0,344413.0,0.0126984,-1.42807
963912.0,654977.0,-0.927365,-1.68782
782144.0,728083.0,-0.332813,1.6628
650994.0,345717.0,-1.24534,-3.0951
154923.0,52435.8,1.74444,0.489522
647542.0,48521.5,-3.28284,2.14667
61252.0,40293.2,0.967736,-2.67528
1076260.0,830341.0,-0.746259,-0.1228
85807.9,49327.3,-1.13347,-2.35395
570224.0,497367.0,-0.51163,0.836687
319126.0,113374.0,-1.69449,-1.12784
1060020.0,643131.0,1.08358,-2.93121
775448.0,213844.0,-1.96005,1.79884
227171.0,47636.0,-2.24366,-1.50138
697772.0,655344.0,-0.347673,-1.29547
568524.0,525867.0,-0.351023,-1.90799
255069.0,207164.0,-0.651827,-1.19773
1610100.0,28004.0,4.74477,-1.54231
84791.1,54316.1,-0.999728,2.33495
37469.3,31065.5,-0.617195,1.44861
191349.0,189778.0,0.0421956,2.95869
209379.0,145107.0,0.902266,2.17635
62484.0,43137.9,-0.913133,0.729353
531432.0,96774.9,-2.38761,-1.50326
122736.0,121721.0,-0.0342059,1.81406
749763.0,605741.0,-0.667703,-2.41505
264241.0,262312.0,-0.0392084,1.44379
88456.7,28909.8,-1.78152,-0.44521
224504.0,50433.9,-2.17305,-2.08176
1723520.0,397824.0,2.14553,0.20955
708777.0,250202.0,1.69794,2.31182
833116.0,112557.0,-2.68969,-2.62006
709967.0,127510.0,-2.40091,0.846454
487765.0,89244.4,2.38258,-2.42116
135670.0,127423.0,0.349483,0.0865055
259087.0,52706.8,2.27375,0.997526
83153.0,81452.1,-0.17445,-2.57671
61175.9,34395.8,1.16792,0.0362537
172553.0,132348.0,0.746018,-1.98082
162983.0,41910.3,2.03274,1.00718
877780.0,855343.0,-0.124589,0.803487
652899.0,54991.6,3.16546,0.890149
373375.0,368341.0,-0.0232793,0.138359
161371.0,87313.9,1.19829,-0.0708622
115358.0,53682.2,1.39774,0.647839
76555.2,67389.0,0.473521,-0.975677
171353.0,22912.7,2.7004,2.84856
81179.2,62270.4,0.756773,-1.82092
62807.1,26942.9,-1.47825,-0.346874
52516.5,26466.8,-1.30334,1.32112
1442840.0,1069420.0,0.805081,-2.89226
587972.0,576259.0,0.168843,0.707137
144632.0,134596.0,0.342296,0.466859
899977.0,397828.0,-1.45617,1.84497
178024.0,25857.6,2.61619,0.560415
624903.0,542404.0,0.540683,1.1995
147568.0,102830.0,0.882124,1.08628
300854.0,171639.0,1.15863,1.72281
356592.0,211171.0,1.11348,1.03437
246477.0,108605.0,1.45861,-3.0126
52157.1,44578.2,-0.545277,-1.08732
44616.5,27577.3,-1.05269,-0.0882795
70024.0,41393.6,1.10669,2.11383
525388.0,34258.5,3.42211,1.86076
870310.0,44627.4,3.6629,2.40951
706786.0,506170.0,0.858253,0.951584
420359.0,407389.0,-0.024025,1.50892
530492.0,511012.0,-0.253154,-1.0258
93342.6,32047.7,-1.72891,-1.53813
2372890.0,358963.0,-2.57508,-0.912966
379957.0,53075.8,2.65556,3.04799
670315.0,411060.0,1.06781,-1.27129
385618.0,76607.6,2.29856,2.84028
721740.0,486717.0,0.921763,0.867713
530329.0,29968.0,3.56558,-2.33899
1007370.0,563718.0,-1.18241,-2.90471
231429.0,127382.0,1.20323,0.754895
157060.0,90967.9,-1.14132,-0.608609
602344.0,235305.0,1.59232,-0.190399
386576.0,323760.0,-0.603611,0.152303
55553.8,54745.8,-0.0780131,-1.4414
255715.0,198665.0,0.73657,0.110937
396215.0,395438.0,-0.00184132,1.99061
81777.3,38996.7,1.36624,-0.122651
300529.0,51130.8,2.45608,-1.52516
63432.5,59863.8,0.295754,-2.50685
2570230.0,695511.0,-1.98075,-1.4791
43771.6,42524.7,-0.21027,0.109222
1023840.0,166964.0,2.49942,-2.22941
1559990.0,433318.0,1.95397,2.52832
377903.0,164606.0,1.46507,0.323862
116105.0,101029.0,0.534576,-2.12077
114356.0,69238.1,1.07339,1.72209
110469.0,78010.1,0.876115,-1.82818
1137040.0,1124120.0,0.140394,1.34216
113557.0,67424.4,1.09784,3.07087
66058.0,64806.3,-0.0643051,-1.76225
499653.0,473049.0,-0.30975,-1.32514
90504.1,56227.3,1.0461,1.24109
932084.0,626479.0,-0.951052,-0.112699
84180.9,32668.4,-1.59621,-0.778127
119644.0,75004.9,1.03337,-2.03034
99854.9,77821.2,0.707535,-0.743625
336602.0,74565.6,-2.18646,-1.59919
1107510.0,233733.0,2.23737,-0.625903
458858.0,189155.0,1.53099,0.428809
165388.0,29238.1,2.41765,-0.538862
483292.0,471733.0,-0.171862,2.73182
919432.0,905695.0,-0.169953,0.731482
102343.0,62375.9,-1.06877,0.748526
180269.0,87913.0,-1.34312,1.56899
248068.0,84726.7,1.73486,0.97789
356634.0,152727.0,1.49035,0.825992
104777.0,84357.7,-0.669846,2.95746
119782.0,75703.1,1.02461,1.5256
30356.4,28869.6,-0.267965,0.115659
845764.0,110897.0,2.72017,-1.8649
180722.0,50311.2,-1.95114,1.77063
252685.0,245264.0,-0.123494,0.136171
45363.2,27984.5,1.05902,1.37492
208891.0,146995.0,-0.884591,1.12087
878194.0,649957.0,-0.810591,1.31029
759575.0,669793.0,0.494894,-2.84951
372445.0,74214.2,2.29549,1.72876
101201.0,59993.7,1.1091,1.53234
105169.0,86942.8,-0.615159,3.06133
1962050.0,118216.0,3.50145,2.94767
1370050.0,478421.0,-1.71295,0.288785
331142.0,157116.0,1.37546,-1.35045
41647.1,26135.5,1.02826,2.96349
788098.0,264398.0,1.7544,-2.36696
411365.0,36786.4,-3.10536,-2.82614
825332.0,759478.0,-0.400787,1.59888
825892.0,728968.0,-0.49763,1.08593
510496.0,499773.0,0.0997737,0.700723
